data_captura,data_referencia,NOME DO CONGLOMERADO,CLASSE DO CONGLOMERADO,CNPJ PARTICIPANTE,NOME DO PARTICIPANTE,TIPO PARTICIPAÇÃO,DATA INÍCIO,UF
2026-07-08,2026-06-01,SANTANDER - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,2112-62-75,VENDA DE VEÍCULOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2019-07-02,
2026-07-08,2026-06-01,SCANIA - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,1141-70-16,SCANIA BANCO S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,SCANIA - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,9647-92-58,SCANIA ADMINISTRADORA DE CONSÓRCIOS LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,SCOTIABANK BRASIL - PRUDENCIAL,Privado Nacional,2903-04-67,SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,SCOTIABANK BRASIL - PRUDENCIAL,Privado Nacional,3969-68-05,SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS,PARTICIPANTE,2021-02-11,SP
2026-07-08,2026-06-01,SEM PARAR IP - PRUDENCIAL,Privado Nacional,0408-82-08,SEM PARAR INSTITUICAO DE PAGAMENTO LTDA,LIDER,2025-02-18,SP
2026-07-08,2026-06-01,SEM PARAR IP - PRUDENCIAL,Privado Nacional,4587-90-00,SEM PARAR SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2025-02-18,SP
2026-07-08,2026-06-01,SENFFNET IP - PRUDENCIAL,Privado Nacional,0387-72-88,SENFFNET INSTITUIÇÃO DE PAGAMENTO LTDA.,LIDER,2022-12-02,PR
2026-07-08,2026-06-01,SENFFNET IP - PRUDENCIAL,Privado Nacional,1197-06-23,BANCO SENFF S.A.,PARTICIPANTE,2022-12-02,PR
2026-07-08,2026-06-01,SENFFNET IP - PRUDENCIAL,Privado Nacional,2164-84-46,CREDIFIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2022-12-22,
2026-07-08,2026-06-01,SIMPALA CFI - PRUDENCIAL,Privado Nacional,3499-19-38,"SIMPALA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",LIDER,2019-12-27,RS
2026-07-08,2026-06-01,SIMPALA CFI - PRUDENCIAL,Privado Nacional,8794-52-18,SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.,PARTICIPANTE,2019-12-27,RS
2026-07-08,2026-06-01,SOFISA - PRUDENCIAL,Privado Nacional,6088-91-28,BANCO SOFISA S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,SOFISA - PRUDENCIAL,Privado Nacional,4615-72-24,SOFISA  CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-03-20,
2026-07-08,2026-06-01,SOFISA - PRUDENCIAL,Privado Nacional,2807-52-36,SOFISA RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-01-02,
2026-07-08,2026-06-01,SOFISA - PRUDENCIAL,Privado Nacional,0825-72-93,"SOFISA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,SRM BANK IP - PRUDENCIAL,Privado Nacional,2257-54-66,SRM BANK INSTITUIÇÃO DE PAGAMENTO S/A,LIDER,2021-12-13,SP
2026-07-08,2026-06-01,SRM BANK IP - PRUDENCIAL,Privado Nacional,5939-46-33,SRM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PARTICIPANTE,2025-01-18,SP
2026-07-08,2026-06-01,STARK SCD - PRUDENCIAL,Privado Nacional,3990-84-27,STARK SOCIEDADE DE CRÉDITO DIRETO S.A.,LIDER,2020-10-22,SP
2026-07-08,2026-06-01,STARK SCD - PRUDENCIAL,Privado Nacional,2001-81-83,STARK BANK S.A. - INSTITUICAO DE PAGAMENTO,PARTICIPANTE,2023-07-01,SP
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,0350-29-61,"STELLANTIS FINANCIAMENTOS SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A",LIDER,2023-10-11,SP
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,6223-74-25,BANCO STELLANTIS S.A.,PARTICIPANTE,2023-12-20,MG
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,6135-14-81,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS STELLANTIS MOBILITY I - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-07-22,
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,6332-20-11,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS STELLANTIS MOBILITY II - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-12-29,
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,6048-75-08,MOAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO RECEBÍVEIS COMERCIAIS,PARTICIPANTE,2025-07-22,
2026-07-08,2026-06-01,STELLANTIS - PRUDENCIAL,Privado Nacional,5009-59-09,VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2023-12-20,
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,1650-15-55,STONE INSTITUIÇÃO DE PAGAMENTO S.A.,LIDER,2017-07-03,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,5225-69-12,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ACR I BANCOS EMISSORES DE CARTÃO DE CRÉDITO RESP LIMI,PARTICIPANTE,2023-09-25,
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,1259-28-31,MNLT S.A,PARTICIPANTE,2020-02-01,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,1872-70-53,PAGAR.ME INSTITUICAO DE PAGAMENTO S.A,PARTICIPANTE,2020-02-01,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,3831-47-63,SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-05-06,
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,3478-63-40,STONE CARTOES INSTITUICAO DE PAGAMENTO S.A.,PARTICIPANTE,2022-06-01,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,0694-89-69,STONE CORPORATE SPE S.A,PARTICIPANTE,2026-03-27,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,6419-88-12,STONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2025-11-06,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,2754-75-10,STONE PAY MEIOS DE PAGAMENTO LTDA,PARTICIPANTE,2025-08-26,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,5350-56-01,"STONE SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",PARTICIPANTE,2024-01-05,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,3459-01-84,STONE SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2019-07-22,SP
2026-07-08,2026-06-01,STONE IP - PRUDENCIAL,Privado Nacional,2628-74-64,TAPSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2020-02-01,
2026-07-08,2026-06-01,STONEX DTVM - PRUDENCIAL,Privado Nacional,6209-08-73,STONEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,STONEX DTVM - PRUDENCIAL,Privado Nacional,2881-13-41,BANCO STONEX S.A.,PARTICIPANTE,2018-03-15,SP
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,1666-80-76,SUMUP INSTITUICAO DE PAGAMENTO BRASIL LTDA,LIDER,2022-08-15,SP
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,3608-36-34,BRASIL MICROCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2022-08-15,
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,6262-64-09,SUMUP SMART I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-10-21,
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,6262-70-51,SUMUP SMART II FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-10-21,
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,6262-71-22,SUMUP SMART III FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-11-27,
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,6262-68-87,SUMUP SMART IV FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-11-17,
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,3724-12-30,SUMUP SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2022-08-15,SP
2026-07-08,2026-06-01,SUMUP IP - PRUDENCIAL,Privado Nacional,4559-87-47,SUMUP SOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILI,PARTICIPANTE,2022-08-15,
2026-07-08,2026-06-01,TERRA INVESTIMENTOS DTVM - PRUDENCIAL,Privado Nacional,0375-17-94,TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,LIDER,2015-04-15,SP
2026-07-08,2026-06-01,TERRA INVESTIMENTOS DTVM - PRUDENCIAL,Privado Nacional,1206-32-56,MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PARTICIPANTE,2019-09-20,SP
2026-07-08,2026-06-01,TRANSFEERA IP - PRUDENCIAL,Privado Nacional,2708-40-98,TRANSFEERA INSTITUIÇÃO DE PAGAMENTO S.A,LIDER,2023-11-09,PR
2026-07-08,2026-06-01,TRANSFEERA IP - PRUDENCIAL,Privado Nacional,6323-59-88,GOL PAGAMENTOS LTDA,PARTICIPANTE,2026-05-31,SP
2026-07-08,2026-06-01,TRANSFEERA IP - PRUDENCIAL,Privado Nacional,4542-33-15,LOCALPAY DO BRASIL MEIO DE PAGAMENTOS LTDA,PARTICIPANTE,2026-05-31,SP
2026-07-08,2026-06-01,TRANSFEERA IP - PRUDENCIAL,Privado Nacional,3236-47-18,PAY RETAILERS BR SERVICOS DE PAGAMENTOS LTDA,PARTICIPANTE,2026-05-31,SP
2026-07-08,2026-06-01,TRANSFEERA IP - PRUDENCIAL,Privado Nacional,4542-35-82,PAY RETAILERS HOLDING LTDA,PARTICIPANTE,2026-05-31,SP
2026-07-08,2026-06-01,TRINUS CAPITAL DTVM - PRUDENCIAL,Privado Nacional,0227-66-53,TRINUS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LIDER,2017-02-21,GO
2026-07-08,2026-06-01,TRINUS CAPITAL DTVM - PRUDENCIAL,Privado Nacional,4065-46-22,TRINUS SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2021-01-04,GO
2026-07-08,2026-06-01,TRIO IP - PRUDENCIAL,Privado Nacional,4993-19-06,TRIO INSTITUICAO DE PAGAMENTO LTDA.,LIDER,2023-12-26,PR
2026-07-08,2026-06-01,TRIO IP - PRUDENCIAL,Privado Nacional,4982-41-26,TRIO HOLDING FINANCEIRA LTDA,PARTICIPANTE,2025-10-29,PR
2026-07-08,2026-06-01,TRIO IP - PRUDENCIAL,Privado Nacional,5636-54-77,TRIO SECURITIZADORA DE CREDITOS S/A,PARTICIPANTE,2025-10-29,PR
2026-07-08,2026-06-01,TRUSTEE/BANVOX - PRUDENCIAL,Privado Nacional,6703-03-95,TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,LIDER,2022-08-18,SP
2026-07-08,2026-06-01,TRUSTEE/BANVOX - PRUDENCIAL,Privado Nacional,0267-17-43,BANVOX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,PARTICIPANTE,2024-07-02,SP
2026-07-08,2026-06-01,TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL,Privado Nacional,6174-70-85,TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL,Privado Nacional,0910-53-60,ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PARTICIPANTE,2017-10-20,RJ
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3398-77-93,BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3206-25-80,BANCO UBS (BRASIL) S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0323-05-12,CREDIT SUISSE PROPRIO MARKET MAKER FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,6180-91-82,UBS (BRASIL) CORRETORA DE VALORES S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,1852-08-34,UBS BB BANCO DE INVESTIMENTO S.A.,PARTICIPANTE,2024-07-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0281-91-25,"UBS BB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",PARTICIPANTE,2024-07-02,SP
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,,UBS BRAZIL ACCESS FUND LIMITED,PARTICIPANTE,2014-01-02,
2026-07-08,2026-06-01,UBS (BRASIL) - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0408-54-74,UBS PROPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,VOLKSWAGEN - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,5910-91-65,BANCO VOLKSWAGEN S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,VOLKSWAGEN - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,4765-85-39,CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,VOLKSWAGEN - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,5011-49-48,DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-07-03,
2026-07-08,2026-06-01,VOLKSWAGEN - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,6165-27-68,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DRIVER MASTER BRASIL I - RESP LIMITADA,PARTICIPANTE,2025-08-11,
2026-07-08,2026-06-01,VOLVO - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,5801-71-79,BANCO VOLVO BRASIL S.A.,LIDER/HOLDING,2014-01-02,PR
2026-07-08,2026-06-01,VOLVO - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,4716-68-84,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS VIKING,PARTICIPANTE,2022-11-16,
2026-07-08,2026-06-01,VOLVO - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,7411-83-81,VOLVO ADMINISTRADORA DE CONSÓRCIO LTDA.,PARTICIPANTE,2014-01-02,PR
2026-07-08,2026-06-01,VORTX DTVM - PRUDENCIAL,Privado Nacional,2261-05-00,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,LIDER/HOLDING,2015-10-14,SP
2026-07-08,2026-06-01,VORTX DTVM - PRUDENCIAL,Privado Nacional,1522-79-94,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,PARTICIPANTE,2022-12-01,SP
2026-07-08,2026-06-01,VORTX DTVM - PRUDENCIAL,Privado Nacional,5338-53-90,VÓRTX SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2023-12-15,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,5958-81-11,BANCO VOTORANTIM S.A.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,1314-00-88,ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO,PARTICIPANTE,2024-03-08,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,2043-05-99,ACESSOPAR INVESTIMENTOS E PARTICIPACOES S/A,PARTICIPANTE,2024-03-01,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,0185-87-74,BANCO BV S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,2617-33-00,EXPERTISE FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - RESP LIMITADA,PARTICIPANTE,2017-01-01,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,3726-65-57,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM II RESPONSABILIDADE LIMITADA,PARTICIPANTE,2021-05-28,
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,2736-88-17,FUNDO DE INVESTIMENTO EM PARTICIPACOES BV - MULTIESTRATEGIA IE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2019-02-01,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,3247-16-80,FUNDO DE INVESTIMENTO EM PARTICIPACOES BV TECH MULTIESTRATEGIA IE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2020-04-01,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,6124-53-68,SAPERE FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE RENDA FIXA INVESTIMENTO EM INFRA - RESP LIMITADA,PARTICIPANTE,2025-07-01,SP
2026-07-08,2026-06-01,VOTORANTIM - PRUDENCIAL,Privado Nacional,1787-09-26,TIVIO SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2021-06-01,SP
2026-07-08,2026-06-01,VR - PRUDENCIAL,Privado Nacional,7862-69-83,BANCO VR S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,VR - PRUDENCIAL,Privado Nacional,6483-52-26,VR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,WARREN CCVM LTDA - PRUDENCIAL,Privado Nacional,9287-57-80,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,LIDER/HOLDING,2014-01-02,RS
2026-07-08,2026-06-01,WARREN CCVM LTDA - PRUDENCIAL,Privado Nacional,6228-77-35,WARREN RENA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,PARTICIPANTE,2022-09-13,SP
2026-07-08,2026-06-01,WESTERN UNION - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,1372-09-15,BANCO WESTERN UNION DO BRASIL S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,WESTERN UNION - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,1372-81-56,WESTERN UNION CORRETORA DE CÂMBIO S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,WISE BRASIL CC - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3658-82-17,WISE BRASIL CORRETORA DE CÂMBIO LTDA,LIDER,2021-01-26,SP
2026-07-08,2026-06-01,WISE BRASIL CC - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,4057-16-94,WISE BRASIL INSTITUICAO DE PAGAMENTO LTDA,PARTICIPANTE,2021-02-15,SP
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3326-46-68,BANCO XP S.A.,LIDER,2024-01-03,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6141-49-81,ASPIS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO,PARTICIPANTE,2025-07-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3370-15-01,AUREA EXTREMA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-08-01,SP
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5466-04-60,BARI CAPITAL RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-06-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5217-18-01,CACTOS FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-12-21,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6360-19-80,CORPORATE SPRJ FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-01-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5822-36-58,CORRESPONDENTE BANQUEIRO XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA,PARTICIPANTE,2025-03-26,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5433-59-57,CREDIT RESTRUCTURING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2024-05-01,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5654-44-69,CREDIT RESTRUCTURING II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-08-15,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4312-06-57,ENDOR FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA - INVESTIMENTO NO EXTERIOR,PARTICIPANTE,2023-12-18,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5935-67-53,ER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-04-01,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2372-04-58,FALX FIF MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,PARTICIPANTE,2019-10-11,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,6110-27-44,FIC AJ BETA FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-07-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3041-89-18,FRADE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,PARTICIPANTE,2025-10-01,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,3358-87-84,FRADE III FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV IE,PARTICIPANTE,2025-10-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5548-37-19,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FGTS VISION RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-07-01,
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,2008-71-71,FUNDO DE INVESTIMENTO EM PARTICIPACOES CHARDONNAY CAPITAL SEMENTE,PARTICIPANTE,2023-08-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1919-54-24,FUNDO DE INVESTIMENTO EM PARTICIPACOES NOVO HOTEL BOTAFOGO EMPRESAS EMERGENTES,PARTICIPANTE,2023-08-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,1295-27-55,FUNDO DE INVESTIMENTO EM PARTICIPAÇåES MONTECARLO,PARTICIPANTE,2023-08-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,4006-38-99,FUNDO DE INVESTIMENTO IMOBILIARIO DESENVOLVIMENTO 1 MODALMAIS,PARTICIPANTE,2023-08-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5894-28-69,GIANT CREDITO HIGH GRADE FUNDO DE INVESTIMENTO EM RENDA FIXA CREDITO PRIVADO LONGO PRAZO,PARTICIPANTE,2025-07-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5963-30-97,GIANT ZARATHUSTRA CLASSIC FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-07-01,RJ
2026-07-08,2026-06-01,XP - PRUDENCIAL,Privado Nacional com Participação Estrangeira,5963-35-51,GIANT ZARATHUSTRA IV FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-07-01,RJ
