data_captura,data_base,documento,cnpj,agencia,nome_instituicao,cod_congl,nome_congl,taxonomia,conta,nome_conta,saldo
2026-09-03,202606,4016,1372-09-15,,BCO WESTERN UNION,,,BANCOS COMERCIAIS,9821000008,FUNDOS GARANTIDORES,70824729.01
2026-09-03,202606,4016,1372-09-15,,BCO WESTERN UNION,,,BANCOS COMERCIAIS,9822000007,ATIVO DE REFERÊNCIA (AR) - CONTROLE,64879662.85
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1000000009,Ativo Realizável,13838947976.30
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1100000002,DISPONIBILIDADES,2375306.04
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1110000009,Caixa,2502.53
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1111000008,CAIXA,2502.53
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1120000006,Depósitos Bancários,724636.45
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1123000003,DEPÓSITOS BANCÁRIOS DE INSTITUIÇÕES SEM CONTA RESERVA,724636.45
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1130000003,Reservas Livres,1648167.06
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1131000002,BANCO CENTRAL - RESERVAS LIVRES EM ESPÉCIE,1648167.06
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1200000005,APLICAÇÕES INTERFINANCEIRAS DE LIQUIDEZ,1200193834.63
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1210000002,Aplicações em Operações Compromissadas,1199993537.49
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1211000001,REVENDAS A LIQUIDAR - POSIÇÃO BANCADA,1199993537.49
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1220000009,Aplicações em Depósitos Interfinanceiros,200297.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1221000008,APLICAÇÕES EM DEPÓSITOS INTERFINANCEIROS,200297.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1300000008,TÍTULOS E VALORES MOBILIÁRIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS,1948928372.26
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1310000005,Livres,1492860008.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1311000004,TÍTULOS DE RENDA FIXA,1489360008.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1311500009,COTAS DE FUNDOS DE INVESTIMENTO,3500000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1320000002,Vinculados a Operações Compromissadas,163332590.78
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1321000001,TÍTULOS DE RENDA FIXA - VINCULADOS A RECOMPRAS,163332590.78
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1360000000,Vinculados à Prestação de Garantias,292735772.67
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1361000009,TÍTULOS DADOS EM GARANTIA EM OPERAÇÕES EM BOLSAS,292735772.67
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1400000001,RELAÇÕES INTERFINANCEIRAS,104626531.18
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1420000005,Créditos Vinculados,104626531.18
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1420600003,BANCO CENTRAL - CONTA DE PAGAMENTO INSTANTÂNEO,683133.63
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1423500007,BANCO CENTRAL - OUTROS DEPÓSITOS,103943397.55
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1600000007,OPERAÇÕES DE CRÉDITO,10228809056.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1610000004,Empréstimos e Direitos Creditórios Descontados,10228809056.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1611000003,ADIANTAMENTOS A DEPOSITANTES,17.02
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1612000002,EMPRÉSTIMOS,10228809039.12
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1800000003,OUTROS CRÉDITOS,354014876.05
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1830000004,Rendas a Receber,24171566.22
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1836000008,DIVIDENDOS E BONIFICAÇÕES EM DINHEIRO A RECEBER,17310890.46
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1839000005,OUTRAS RENDAS A RECEBER,6860675.76
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1840000001,Negociação e Intermediação de Valores,4025.60
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1844000007,OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS A LIQUIDAR,4025.60
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1880000009,Diversos,329839284.23
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1880200005,ADIANTAMENTOS AO FGC OU AO FGCOOP,29995598.64
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1880300008,ADIANTAMENTOS E ANTECIPAÇÕES SALARIAIS,2084226.10
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1880500004,ADIANTAMENTOS PARA PAGAMENTOS POR CONTA DA INSTITUIÇÃO,50983168.91
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1882500002,ATIVOS FISCAIS DIFERIDOS DE IMPOSTOS E CONTRIBUIÇÕES,198335258.67
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1884000005,DEVEDORES POR DEPÓSITOS EM GARANTIA,9136704.16
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1884500000,IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR,23140470.33
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1887900009,VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO,124880.08
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,1889200006,DEVEDORES DIVERSOS - PAÍS,16038977.34
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2000000008,Ativo Permanente,508114139.63
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2100000001,INVESTIMENTOS,445592265.64
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2120000005,"Participações em Coligadas, Controladas e Controladas em Conjunto no País",445592265.64
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2121000004,"PARTICIPAÇÕES EM COLIGADAS, CONTROLADAS E CONTROLADAS EM CONJUNTO",445592265.64
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2200000004,IMOBILIZADO DE USO,24101374.92
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2250000009,Ativo Imobilizado de Uso,24101374.92
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2251000008,IMOBILIZAÇÕES EM CURSO,10670728.33
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2253000006,MÓVEIS E EQUIPAMENTOS,30020028.55
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2255000004,BENFEITORIAS EM IMÓVEIS DE TERCEIROS,1979863.35
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2259900007,(-) DEPRECIAÇÃO ACUMULADA DE ATIVO IMOBILIZADO DE USO,-18569245.31
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2500000003,INTANGÍVEL,38420499.07
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2510000000,Ativos Intangíveis,38420499.07
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2511500004,SISTEMAS DE PROCESSAMENTO DE DADOS,69337860.03
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2513000007,MARCAS,5767.91
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2513500002,LICENÇAS E DIREITOS AUTORAIS E DE USO,43398.06
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,2519900008,(-) AMORTIZAÇÃO ACUMULADA DE ATIVOS INTANGÍVEIS,-30966526.93
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3000000007,Compensação Ativa,121037595091.27
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3040000005,Custódia de Valores,12630154267.39
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3043000002,VALORES EM CUSTÓDIA - EM FIÉIS DEPOSITÁRIOS,5605154981.25
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3044000001,DEPOSITÁRIOS DE VALORES EM GARANTIA,3575376.89
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3048000007,VALORES EM CUSTÓDIA - RECEBIDOS E MANTIDOS NA ENTIDADE,7021042538.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3049000006,VALORES EM GARANTIA,381371.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3090000000,Controle,2586256322.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3091000009,"AVAIS, FIANÇAS E OUTRAS GARANTIAS RECEBIDAS",579764006.25
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3095300004,OPERAÇÕES COMPROMISSADAS - OBRIGAÇÕES,163179873.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3096400006,OPERAÇÕES DE MICROCRÉDITO E DIRECIONAMENTO,200297.14
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3097200009,DISTRIBUIÇÃO DA REMUNERAÇÃO DO CAPITAL NO EXERCÍCIO,24750000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3098400004,ATIVOS FISCAIS DIFERIDOS - CONTROLE,198335258.67
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3099000001,AJUSTES NEGATIVOS DE PERDA ESPERADA - CONTROLE,5879633.28
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3099900008,OUTROS,1614147254.43
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3200000003,INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO,39772831584.97
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3210000000,Instrumentos Financeiros - Classificação por Categorias,26225959738.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3211000009,ATIVOS FINANCEIROS - CUSTO AMORTIZADO,10228809039.12
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3212000008,ATIVOS FINANCEIROS - VALOR JUSTO EM OUTROS RESULTADOS ABRANGENTES,3149122206.89
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3216000004,PASSIVOS FINANCEIROS - CUSTO AMORTIZADO - CONTROLE,12848028492.87
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3220000007,Composição da Carteira de Operações Compromissadas,1363173410.60
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3221000006,REVENDAS A LIQUIDAR - POSIÇÃO BANCADA,1199993537.49
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3226000001,RECOMPRAS A LIQUIDAR - CARTEIRA PRÓPRIA - CONTROLE,163179873.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3230000004,Composição de Carteiras de Títulos e Valores Mobiliários,1948928372.26
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3231000003,TÍTULOS DE RENDA FIXA,1945428372.26
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3238200002,COTAS DE FUNDOS DE INVESTIMENTO,3500000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3260000005,Composição de Carteiras de Operações de Crédito,10228809039.12
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3261000004,EMPRÉSTIMOS E DIREITOS CREDITÓRIOS DESCONTADOS,10228809039.12
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3290000006,Contabilidade de Hedge,5961024.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3293000003,INSTRUMENTOS DE HEDGE - POSIÇÃO COMPRADA,5961024.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3300000006,INSTRUMENTOS FINANCEIROS E ARRENDAMENTO- RISCO DE CRÉDITO,32281304995.76
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3310000003,Ativos Financeiros - Classificação por Estágios de Risco de Crédito,11625623495.01
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3314000009,METODOLOGIA SIMPLIFICADA - ATIVOS NÃO PROBLEMÁTICOS,11457908596.42
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3315000008,METODOLOGIA SIMPLIFICADA - ATIVOS PROBLEMÁTICOS,167714898.59
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3320000000,Ativos Financeiros - Classificação por Carteiras de Provisão,10425429660.38
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3321000009,CARTEIRA C1,4048927.36
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3322000008,CARTEIRA C2,2990063722.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3324000006,CARTEIRA C4,5251513.75
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3325000005,CARTEIRA C5,7426065496.46
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3390000009,Outros,10230251840.37
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3390500004,OPERAÇÕES DE CRÉDITO PESSOAL COM CONSIGNAÇÃO,10230251840.37
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3800000001,CONTROLE DE OBRIGAÇÕES DE NATUREZA LEGAL OU REGULAMENTAR,33767047920.27
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3820000005,Entidades externas,33687764996.68
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3821000004,FUNDOS GARANTIDORES,20296402611.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3822000003,ATIVO DE REFERÊNCIA (AR),13391362384.80
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3880000007,Controles de Natureza Tributária,79282923.59
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3881000006,ATIVO FISCAL DIFERIDO - TRANSIÇÃO LEI 14.467,5733042.23
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3882000005,PERDAS INCORRIDAS,73549881.36
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,3999999009,TOTAL GERAL DO ATIVO,135384657207.20
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4000000006,Passivo Exigível,13027790031.69
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4100000009,DEPÓSITOS,6965271915.12
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4110000006,Depósitos à Vista,10655975.66
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4110500001,DEPÓSITOS À VISTA DE LIGADAS,688585.62
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4111000005,DEPÓSITOS DE PESSOAS NATURAIS,4706671.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4112000004,DEPÓSITOS DE PESSOAS JURÍDICAS,5259621.93
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4118500003,DEPÓSITOS VINCULADOS,948.60
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4119000007,SALDOS CREDORES EM CONTAS DE EMPRÉSTIMOS E FINANCIAMENTOS,9.92
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4119800001,CONTAS ENCERRADAS,138.59
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4130000000,Depósitos Interfinanceiros,336150710.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4131000009,DEPÓSITOS INTERFINANCEIROS,336150710.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4150000004,Depósitos a Prazo,6618465228.65
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4151000003,DEPÓSITOS A PRAZO,6618465228.65
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4200000002,OBRIGAÇÕES POR OPERAÇÕES COMPROMISSADAS,163179873.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4210000009,Carteira Própria,163179873.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4211000008,RECOMPRAS A LIQUIDAR - CARTEIRA PROPRIA,163179873.11
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4300000005,OUTROS INSTRUMENTOS DE DÍVIDA,5719576704.64
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4320000009,Recursos por Emissões de Letras,5462067381.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4325000004,OBRIGAÇÕES POR EMISSÃO DE LETRAS FINANCEIRAS,5462067381.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4390000008,Instrumentos de Dívida com Cláusulas de Subordinação,257509322.76
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4391000007,INSTRUMENTOS DE DÍVIDA ELEGÍVEIS A CAPITAL,257509322.76
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4400000008,RELAÇÕES INTERFINANCEIRAS,231774.63
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4410000005,Obrigações junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento,231774.63
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4412000003,RECEBIMENTOS A DEVOLVER,673.10
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4413000002,RECEBIMENTOS REMETIDOS,231101.53
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4900000003,OUTRAS OBRIGAÇÕES,179529764.19
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4910000000,Cobrança e Arrecadação de Tributos e Assemelhados,8958833.44
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4911000009,IOF A RECOLHER,8958833.44
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4930000004,Sociais e Estatutárias,26035705.30
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4931000003,REMUNERAÇÃO DO CAPITAL A PAGAR,24750000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4931500008,PROVISÃO PARA PARTICIPAÇÕES NOS LUCROS,1285705.30
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4940000001,Fiscais e Previdenciárias,37548873.08
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4941500005,PROVISÃO P/IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS,19583064.79
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4942000009,IMPOSTOS E CONTRIBUIÇÕES A RECOLHER,17965808.29
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4950000008,Negociação e Intermediação de Valores,9798798.52
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4954000004,OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS A LIQUIDAR,9798798.52
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4990000006,Diversas,97187553.85
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4993000003,PROVISÃO PARA PAGAMENTOS A EFETUAR,27846979.34
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4993500008,PROVISÃO PARA CONTINGÊNCIAS,27924802.55
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,4999200003,CREDORES DIVERSOS - PAÍS,41415771.96
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6000000004,Patrimônio Líquido,1319272084.24
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6100000007,PATRIMÔNIO LÍQUIDO,1319272084.24
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6110000004,Capital Social,1000000000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6111000003,CAPITAL,1000000000.00
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6150000002,Reservas de Lucros,317780445.88
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6151000001,RESERVA LEGAL,139733452.16
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6152000000,RESERVAS ESTATUTÁRIAS,178046993.72
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6160000009,(+/-) Ajustes de Avaliação Patrimonial,1491638.36
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6161500003,(+/-) INSTRUMENTOS FINANCEIROS CLASSIFICADOS COMO VJORA,-11605177.31
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6162000007,(+/-) HEDGE DE FLUXO DE CAIXA,12831850.86
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,6169000000,(+/-) OUTROS AJUSTES DE AVALIAÇÃO PATRIMONIAL,264964.81
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9000000001,Compensação Passiva,121037595091.27
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9040000009,Custódia de Valores,12630154267.39
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9043000006,VALORES CUSTODIADOS,2624864449.95
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9048000001,DEPOSITANTES DE VALORES EM CUSTÓDIA,10001333069.41
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9049000000,DEPOSITANTES DE VALORES EM GARANTIA,3956748.03
2026-09-03,202606,4016,1438-83-34,,PARANA BCO S.A.,,,BANCOS MULTIPLOS,9090000004,Controle,2586256322.88
