data_base,AnoMes,CodInst,TipoInstituicao,NomeInstituicao,Segmento,ativo_total,NomeRelatorio,NumeroRelatorio,78191,78192,78193,78194,78195,78196,78197,78198,78202,aplicacoes_interfinanceiras,disponibilidades,outros_ativos_realizaveis,outros_creditos_liquido,permanente_ajustado,tvm_derivativos
2024-12-31,202412,21670187,3,IF 21670187,N/D,10047882044.0,Ativo,2,45098296484.0,-288141875.0,42216877734.0,0.0,0.0,0.0,0.0,0.0,10047882044.0,4854853577.0,858184454.0,46371005225.0,1212015329.0,1343206374.0,3622677747.0
2024-03-31,202403,21797311,3,IF 21797311,N/D,32272096959.0,Ativo,2,7542402803.0,-179059052.0,7363343751.0,0.0,0.0,0.0,0.0,0.0,32272096959.0,0.0,6107187.0,23299023616.0,576261167.0,83396694.0,888999861.0
2024-06-30,202406,21797311,3,IF 21797311,N/D,33246306743.0,Ativo,2,7566424596.0,-171120839.0,7395303757.0,0.0,0.0,0.0,0.0,0.0,33246306743.0,0.0,65601401.0,24184774301.0,53355632.0,79539275.0,987531689.0
2024-09-30,202409,21797311,3,IF 21797311,N/D,34442095038.0,Ativo,2,7982082265.0,-149623107.0,7832459158.0,0.0,0.0,0.0,0.0,0.0,34442095038.0,0.0,54930014.0,24930045657.0,555785438.0,81343082.0,987531689.0
2024-12-31,202412,21797311,3,IF 21797311,N/D,35781013859.0,Ativo,2,8070632286.0,-135533804.0,7935098482.0,0.0,0.0,0.0,0.0,0.0,35781013859.0,0.0,1744857.0,26141464394.0,601719189.0,78636922.0,1006646302.0
2024-03-31,202403,21866694,3,IF 21866694,N/D,103188315471.0,Ativo,2,49600010574.0,-4453079536.0,45146931038.0,0.0,0.0,0.0,0.0,0.0,103188315471.0,8525816123.0,143616244.0,41257749311.0,903664371.0,3024267856.0,2893724332.0
2024-06-30,202406,21866694,3,IF 21866694,N/D,114136674643.0,Ativo,2,5150437791.0,-4358663481.0,47145714429.0,0.0,0.0,0.0,0.0,0.0,114136674643.0,13548306558.0,1528583304.0,43961561092.0,1355322003.0,3129728764.0,3467458493.0
2024-09-30,202409,21866694,3,IF 21866694,N/D,117893962755.0,Ativo,2,54546561648.0,-446204874.0,50084512908.0,0.0,0.0,0.0,0.0,0.0,117893962755.0,8125030544.0,1730866782.0,48628450498.0,991019858.0,3232883963.0,5101198202.0
2024-12-31,202412,21866694,3,IF 21866694,N/D,12267359992.0,Ativo,2,55590777417.0,-4136792775.0,51453984642.0,0.0,0.0,0.0,0.0,0.0,12267359992.0,7386530256.0,1990738041.0,49902766322.0,1320440647.0,3243783773.0,7375356239.0
2024-03-31,202403,21995256,3,IF 21995256,N/D,501027659.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501027659.0,0.0,66317398.0,200956.0,161010525.0,14436667.0,257253509.0
2024-06-30,202406,21995256,3,IF 21995256,N/D,740345397.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740345397.0,0.0,94132878.0,936498.0,168434233.0,13391667.0,455021639.0
2024-09-30,202409,21995256,3,IF 21995256,N/D,678141312.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678141312.0,0.0,66912585.0,230127867.0,177405215.0,12346667.0,191348978.0
2024-12-31,202412,21995256,3,IF 21995256,N/D,610393116.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610393116.0,0.0,6090082.0,188662194.0,154256627.0,11301667.0,195271808.0
2024-03-31,202403,22121209,3,IF 22121209,N/D,38957294116.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38957294116.0,0.0,4644418717.0,30819471353.0,2074158746.0,67381743.0,1351863557.0
2024-06-30,202406,22121209,3,IF 22121209,N/D,39436137518.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39436137518.0,0.0,4427424611.0,32054560987.0,2226694808.0,63678141.0,663778971.0
2024-09-30,202409,22121209,3,IF 22121209,N/D,53764889656.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53764889656.0,0.0,5858878262.0,44021854411.0,2098883733.0,59974539.0,1725298711.0
2024-12-31,202412,22121209,3,IF 22121209,N/D,151987214986.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151987214986.0,0.0,20196273721.0,129255919229.0,1671656233.0,0.0,863365803.0
2024-03-31,202403,22177858,3,IF 22177858,N/D,87377766891.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87377766891.0,175696168.0,46132765.0,55011615887.0,11702755381.0,2044156669.0,0.0
2024-06-30,202406,22177858,3,IF 22177858,N/D,112853368169.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112853368169.0,18015053.0,3387334689.0,77817341252.0,10585199583.0,20883342115.0,0.0
2024-09-30,202409,22177858,3,IF 22177858,N/D,97383908428.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97383908428.0,237011054.0,1238672829.0,62223798324.0,11757874399.0,21926551822.0,0.0
2024-12-31,202412,22177858,3,IF 22177858,N/D,169511096748.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169511096748.0,243368969.0,1514739334.0,62308159065.0,12233585261.0,23297201706.0,69914042413.0
2024-03-31,202403,22575466,3,IF 22575466,N/D,7675917489.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7675917489.0,89034866.0,2187988.0,4032082592.0,486396966.0,52558973.0,3013656104.0
2024-06-30,202406,22575466,3,IF 22575466,N/D,7978198022.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978198022.0,89023561.0,5011275.0,4169381965.0,555484138.0,68835965.0,3090461118.0
2024-09-30,202409,22575466,3,IF 22575466,N/D,8401202958.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401202958.0,89070444.0,467959.0,7449174965.0,707678015.0,64400306.0,90411269.0
2024-12-31,202412,22575466,3,IF 22575466,N/D,11246733318.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11246733318.0,89112223.0,43641461.0,10253064706.0,703492226.0,63968149.0,93454553.0
2024-03-31,202403,22610500,3,IF 22610500,N/D,88250143219.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88250143219.0,84462425646.0,21085157.0,112243382.0,186082341.0,1226205224.0,56736040.0
2024-06-30,202406,22610500,3,IF 22610500,N/D,131185068149.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131185068149.0,125319843191.0,11897816.0,1051358073.0,2021311771.0,1189081214.0,148449574.0
2024-09-30,202409,22610500,3,IF 22610500,N/D,496708456605.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496708456605.0,492429287549.0,24100956.0,411638943.0,2270335328.0,1178114728.0,394979101.0
2024-12-31,202412,22610500,3,IF 22610500,N/D,7819335082.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7819335082.0,73080327736.0,34804424.0,1001904804.0,2944305479.0,1132008377.0,0.0
2024-03-31,202403,22639377,3,IF 22639377,N/D,18028496139.0,Ativo,2,1745473188.0,-498022169.0,16956709711.0,0.0,0.0,0.0,0.0,0.0,18028496139.0,0.0,41347262.0,63086248.0,356521348.0,53534643.0,557296927.0
2024-06-30,202406,22639377,3,IF 22639377,N/D,17958537454.0,Ativo,2,17403921411.0,-630058619.0,16773862792.0,0.0,0.0,0.0,0.0,0.0,17958537454.0,0.0,117628291.0,76465282.0,369083715.0,51158765.0,570338609.0
2024-09-30,202409,22639377,3,IF 22639377,N/D,1851810553.0,Ativo,2,17878622887.0,-647318401.0,17231304486.0,0.0,0.0,0.0,0.0,0.0,1851810553.0,0.0,27825626.0,73738498.0,55359117.0,48349595.0,583296155.0
2024-12-31,202412,22639377,3,IF 22639377,N/D,18835766045.0,Ativo,2,17776780457.0,-611377519.0,17165402938.0,0.0,0.0,0.0,0.0,0.0,18835766045.0,0.0,536156873.0,63591352.0,426718019.0,45135371.0,598761492.0
2024-03-31,202403,22656789,3,IF 22656789,N/D,96889950317.0,Ativo,2,47792363096.0,-4013224564.0,43779138532.0,0.0,0.0,0.0,0.0,0.0,96889950317.0,3316218938.0,1155400668.0,42554339319.0,101139831.0,1779692083.0,3293762467.0
2024-06-30,202406,22656789,3,IF 22656789,N/D,108937722017.0,Ativo,2,47458300557.0,-3518080279.0,43940220278.0,0.0,0.0,0.0,0.0,0.0,108937722017.0,3398791841.0,94639654.0,53884378848.0,1677592286.0,1799207028.0,3291135196.0
2024-09-30,202409,22656789,3,IF 22656789,N/D,124172433654.0,Ativo,2,44994831309.0,-310850996.0,41886321349.0,0.0,0.0,0.0,0.0,0.0,124172433654.0,3507613365.0,1168598351.0,70863382602.0,1303277174.0,1815852162.0,3627388651.0
2024-12-31,202412,22656789,3,IF 22656789,N/D,130942112519.0,Ativo,2,48524085921.0,-2845284707.0,45678801214.0,0.0,0.0,0.0,0.0,0.0,130942112519.0,3599789159.0,1667230655.0,72238273684.0,1882410489.0,183703657.0,4038570748.0
2024-03-31,202403,22724710,3,IF 22724710,N/D,10857572095.0,Ativo,2,49881694897.0,-3771918734.0,46109776163.0,0.0,0.0,0.0,0.0,0.0,10857572095.0,1662743287.0,851013046.0,49864835261.0,1114292325.0,1168295045.0,7804765823.0
2024-06-30,202406,22724710,3,IF 22724710,N/D,113517126879.0,Ativo,2,4818580700.0,-4189315688.0,43996491312.0,0.0,0.0,0.0,0.0,0.0,113517126879.0,3389941846.0,804202788.0,53400777612.0,1520353661.0,1212575043.0,9192784617.0
2024-09-30,202409,22724710,3,IF 22724710,N/D,119560807782.0,Ativo,2,48155364893.0,-4334355945.0,43821008948.0,0.0,0.0,0.0,0.0,0.0,119560807782.0,3480056136.0,881773093.0,57443397391.0,1105862286.0,1246460727.0,11582249201.0
2024-12-31,202412,22724710,3,IF 22724710,N/D,125107438448.0,Ativo,2,48371362214.0,-4499306881.0,43872055333.0,0.0,0.0,0.0,0.0,0.0,125107438448.0,3573927339.0,84492086.0,60120083646.0,1421483561.0,1344857186.0,13930110523.0
2024-03-31,202403,22749014,3,IF 22749014,N/D,41025883204.0,Ativo,2,16636924759.0,-1045041583.0,15591883176.0,0.0,0.0,0.0,0.0,0.0,41025883204.0,2381124217.0,730160518.0,19914615384.0,578374129.0,1006177034.0,823548746.0
2024-06-30,202406,22749014,3,IF 22749014,N/D,43889124151.0,Ativo,2,16789034113.0,-1293400266.0,15495633847.0,0.0,0.0,0.0,0.0,0.0,43889124151.0,2356332808.0,528579082.0,22868121885.0,816784427.0,997183672.0,82648843.0
2024-09-30,202409,22749014,3,IF 22749014,N/D,45795218272.0,Ativo,2,17256507266.0,-1285522922.0,15970984344.0,0.0,0.0,0.0,0.0,0.0,45795218272.0,3183888463.0,597840884.0,23370720285.0,658323702.0,1012266964.0,100119363.0
2024-12-31,202412,22749014,3,IF 22749014,N/D,48775129969.0,Ativo,2,17393741647.0,-1022523374.0,16371218273.0,0.0,0.0,0.0,0.0,0.0,48775129969.0,3177980244.0,669515237.0,25658908934.0,769047546.0,1031492798.0,1096966937.0
2024-03-31,202403,22753982,3,IF 22753982,N/D,9031983530.0,Ativo,2,37291059627.0,-4395049258.0,32896010369.0,0.0,0.0,0.0,0.0,0.0,9031983530.0,0.0,606414172.0,52344675206.0,91081992.0,2166081479.0,1395834154.0
2024-06-30,202406,22753982,3,IF 22753982,N/D,97979740803.0,Ativo,2,38283814948.0,-4339134857.0,33944680091.0,0.0,0.0,0.0,0.0,0.0,97979740803.0,0.0,657288508.0,58373693514.0,1397360283.0,2207259968.0,1399458439.0
2024-09-30,202409,22753982,3,IF 22753982,N/D,104231602754.0,Ativo,2,40506810841.0,-3918086083.0,36588724758.0,0.0,0.0,0.0,0.0,0.0,104231602754.0,0.0,815373005.0,62012490645.0,971453569.0,2240375238.0,1603185539.0
2024-12-31,202412,22753982,3,IF 22753982,N/D,111037151338.0,Ativo,2,42342284301.0,-3913941009.0,38428343292.0,0.0,0.0,0.0,0.0,0.0,111037151338.0,0.0,786854441.0,66359290934.0,1424596038.0,2281564558.0,1756502075.0
2024-03-31,202403,22760839,3,IF 22760839,N/D,93359903935.0,Ativo,2,43460179266.0,-1911588397.0,41548590869.0,0.0,0.0,0.0,0.0,0.0,93359903935.0,0.0,657942004.0,42694455137.0,904850761.0,145383411.0,6100231054.0
2024-06-30,202406,22760839,3,IF 22760839,N/D,99277772122.0,Ativo,2,41752085235.0,-1817578903.0,39934506332.0,0.0,0.0,0.0,0.0,0.0,99277772122.0,0.0,490493494.0,44433241427.0,120905801.0,1413655869.0,1179681699.0
2024-09-30,202409,22760839,3,IF 22760839,N/D,114028268223.0,Ativo,2,39842797203.0,-1918132345.0,37924664858.0,0.0,0.0,0.0,0.0,0.0,114028268223.0,0.0,666848487.0,57568952113.0,910925144.0,1384034171.0,1557284345.0
2024-12-31,202412,22760839,3,IF 22760839,N/D,113727430131.0,Ativo,2,43682437656.0,-2023717584.0,41658720072.0,0.0,0.0,0.0,0.0,0.0,113727430131.0,0.0,555085181.0,53659174865.0,1300898316.0,1475697243.0,15077854454.0
2024-03-31,202403,22896431,3,IF 22896431,N/D,739767161409.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739767161409.0,21123224132.0,33381595078.0,393166282205.0,90091473043.0,91947762765.0,110056824186.0
2024-06-30,202406,22896431,3,IF 22896431,N/D,771690566436.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771690566436.0,4249289755.0,19035481482.0,41366828364.0,87454512879.0,96318168906.0,112721221979.0
2024-09-30,202409,22896431,3,IF 22896431,N/D,848482657128.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848482657128.0,104625182954.0,14894045862.0,505001635098.0,85908576322.0,100972446271.0,37080770621.0
2024-12-31,202412,22896431,3,IF 22896431,N/D,888908004177.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888908004177.0,46739051537.0,30131319885.0,564434538965.0,98491267597.0,109323273877.0,39788552316.0
2024-03-31,202403,23010182,3,IF 23010182,N/D,262831411.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262831411.0,0.0,87029296.0,0.0,16940971.0,6392405.0,0.0
2024-06-30,202406,23010182,3,IF 23010182,N/D,261598209.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261598209.0,0.0,88041093.0,0.0,167233659.0,6323457.0,0.0
2024-09-30,202409,23010182,3,IF 23010182,N/D,26096218.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26096218.0,0.0,85278497.0,0.0,169419673.0,626401.0,0.0
2024-12-31,202412,23010182,3,IF 23010182,N/D,267965253.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267965253.0,0.0,93078341.0,0.0,168682095.0,6204817.0,0.0
2024-03-31,202403,23114447,3,IF 23114447,N/D,10981714909.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10981714909.0,0.0,658495549.0,7699185572.0,200316319.0,297694.0,2423419775.0
2024-06-30,202406,23114447,3,IF 23114447,N/D,11641185234.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11641185234.0,0.0,750787073.0,8238358269.0,234923715.0,15876.0,2416957417.0
2024-09-30,202409,23114447,3,IF 23114447,N/D,11053266917.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11053266917.0,0.0,786433827.0,9791066185.0,201348249.0,119064.0,274299592.0
2024-12-31,202412,23114447,3,IF 23114447,N/D,11384248618.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11384248618.0,0.0,1508515397.0,9348628928.0,219265384.0,79368.0,307759541.0
2024-03-31,202403,23241540,3,IF 23241540,N/D,2674099727.0,Ativo,2,938442916.0,-4830146.0,93361277.0,0.0,0.0,0.0,0.0,0.0,2674099727.0,0.0,88253908.0,0.0,7110704.0,1251366.0,1643870979.0
2024-06-30,202406,23241540,3,IF 23241540,N/D,2701258649.0,Ativo,2,980945898.0,-5121819.0,975824079.0,0.0,0.0,0.0,0.0,0.0,2701258649.0,0.0,2916872.0,0.0,5544871.0,1172586.0,1689548393.0
2024-09-30,202409,23241540,3,IF 23241540,N/D,2734047729.0,Ativo,2,1004211702.0,-5315577.0,998896125.0,0.0,0.0,0.0,0.0,0.0,2734047729.0,0.0,47174684.0,0.0,5712936.0,1069545.0,1681194439.0
2024-12-31,202412,23241540,3,IF 23241540,N/D,2757455087.0,Ativo,2,96519501.0,-5119027.0,960075983.0,0.0,0.0,0.0,0.0,0.0,2757455087.0,0.0,6306068.0,0.0,3220166.0,966504.0,1786886366.0
2024-03-31,202403,23511655,3,IF 23511655,N/D,93254647577.0,Ativo,2,49791344298.0,-405708133.0,49385636165.0,206836833.0,37213311528.0,26174517502.0,-394921595.0,50112485517.0,106341906328.0,0.0,255251451.0,259649607.0,4009905355.0,510030600000024.0,16614868.0
2024-06-30,202406,23511655,3,IF 23511655,N/D,88334692868.0,Ativo,2,47046408637.0,-660624355.0,46385784282.0,184779864.0,35329274799.0,25423724634.0,-508503751.0,47717413229.0,101046555185.0,0.0,2181823537.0,223801287.0,439142170.0,436560099999905.0,141945549.0
2024-09-30,202409,23511655,3,IF 23511655,N/D,88422733083.0,Ativo,2,50086609875.0,-1100311432.0,48986298443.0,163643051.0,32487853823.0,23665968854.0,-37033583.0,44114145471.0,10025571751.0,0.0,2362578687.0,170251833.0,436679236.0,112582859999955.0,24439243.0
2024-12-31,202412,23511655,3,IF 23511655,N/D,88086514534.0,Ativo,2,51298179043.0,-2086664848.0,49211514195.0,92062584.0,32650328211.0,2480550350.0,-199946268.0,44945196277.0,100489266284.0,0.0,63158556.0,25609411.0,5034326649.0,103930079999983.0,400156485.0
2024-03-31,202403,23623636,3,IF 23623636,N/D,122518483133.0,Ativo,2,95600445766.0,-5712990687.0,89887455079.0,0.0,0.0,0.0,0.0,0.0,122518483133.0,0.0,1992263637.0,25529179967.0,777440777.0,1836501772.0,2495641901.0
2024-06-30,202406,23623636,3,IF 23623636,N/D,131104582687.0,Ativo,2,96167826851.0,-6857386048.0,89310440803.0,0.0,0.0,0.0,0.0,0.0,131104582687.0,4288766032.0,1987059325.0,24129640085.0,1043715485.0,1991267338.0,8353693619.0
2024-09-30,202409,23623636,3,IF 23623636,N/D,13599616134.0,Ativo,2,93819499129.0,-7595147782.0,86224351347.0,0.0,0.0,0.0,0.0,0.0,13599616134.0,2121873953.0,1531525757.0,34002131963.0,1181207598.0,2271970791.0,8663099931.0
2024-12-31,202412,23623636,3,IF 23623636,N/D,129938516617.0,Ativo,2,96998167115.0,-8406464111.0,88591703004.0,0.0,0.0,0.0,0.0,0.0,129938516617.0,0.0,1946604899.0,27157036854.0,1004395736.0,2406965657.0,8831810467.0
2024-12-31,202412,23757411,3,IF 23757411,N/D,0.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,202403,23862762,3,IF 23862762,N/D,654455473205.0,Ativo,2,300222118327.0,-48280576973.0,251941541354.0,0.0,0.0,0.0,0.0,0.0,654455473205.0,9999848673.0,398115531.0,22025933613.0,24530480026.0,473532.0,124784760242.0
2024-06-30,202406,23862762,3,IF 23862762,N/D,708446869572.0,Ativo,2,362171567872.0,-54594576485.0,307576991387.0,0.0,0.0,0.0,0.0,0.0,708446869572.0,16044566385.0,230944715.0,12141549532.0,237803453616.0,0.0,134649363937.0
2024-09-30,202409,23862762,3,IF 23862762,N/D,1419551959267.0,Ativo,2,385617694474.0,-60052615272.0,325565079202.0,0.0,0.0,0.0,0.0,0.0,1419551959267.0,71619900607.0,932431999.0,16659811353.0,893916126828.0,1372948259.0,109485661019.0
2024-12-31,202412,23862762,3,IF 23862762,N/D,1593934511883.0,Ativo,2,34210201538.0,-57079394998.0,285022620382.0,0.0,0.0,0.0,0.0,0.0,1593934511883.0,150734519418.0,30351197014.0,21745966479.0,1074135997031.0,1390103307.0,30554108252.0
2024-03-31,202403,23903068,3,IF 23903068,N/D,93053025545.0,Ativo,2,89999972223.0,-1837432563.0,8816253966.0,0.0,0.0,0.0,0.0,0.0,93053025545.0,1691841221.0,267136733.0,365000831.0,2494708428.0,71798672.0,0.0
2024-06-30,202406,23903068,3,IF 23903068,N/D,103963709484.0,Ativo,2,9872536066.0,-1460585793.0,97264774867.0,2883109.0,118677933.0,4852000.0,-97301.0,144848032.0,103987969484.0,2118734552.0,51769145.0,210898644.0,284029134.0,74402989.0,1282249915.0
2024-09-30,202409,23903068,3,IF 23903068,N/D,134035742883.0,Ativo,2,102867296718.0,-1457330404.0,101409966314.0,0.0,114271051.0,4852000.0,-90011.0,137630941.0,134060002883.0,24218960797.0,544448088.0,40115232.0,2930676496.0,72903091.0,4344264836.0
2024-12-31,202412,23903068,3,IF 23903068,N/D,123099648866.0,Ativo,2,108310377056.0,-1605276067.0,106705100989.0,0.0,109666827.0,4852000.0,-854068.0,133072759.0,123123908866.0,3765918693.0,76303132.0,518859654.0,4819966404.0,67527499.0,7037159736.0
2024-03-31,202403,23949522,3,IF 23949522,N/D,80485918132.0,Ativo,2,47986147204.0,-158031393.0,46405833274.0,0.0,0.0,0.0,0.0,0.0,80485918132.0,0.0,317804184.0,2651359713.0,275708556.0,622144075.0,6350830913.0
2024-06-30,202406,23949522,3,IF 23949522,N/D,90158712954.0,Ativo,2,51226069093.0,-1597623516.0,49628445577.0,0.0,0.0,0.0,0.0,0.0,90158712954.0,0.0,348313398.0,29648455728.0,549149806.0,629366703.0,9354981742.0
2024-09-30,202409,23949522,3,IF 23949522,N/D,97191907148.0,Ativo,2,51314954857.0,-1690142654.0,49624812203.0,0.0,0.0,0.0,0.0,0.0,97191907148.0,0.0,283441151.0,31557686673.0,308602108.0,897178112.0,14520186901.0
2024-12-31,202412,23949522,3,IF 23949522,N/D,94975280596.0,Ativo,2,4929595066.0,-1680244678.0,47615705982.0,0.0,0.0,0.0,0.0,0.0,94975280596.0,0.0,261692693.0,2969720665.0,564194788.0,1291117038.0,15545363445.0
2024-03-31,202403,24048910,3,IF 24048910,N/D,137585160265.0,Ativo,2,95528895786.0,-4999756242.0,90529139544.0,0.0,0.0,0.0,0.0,0.0,137585160265.0,4530549967.0,74480529.0,31786656941.0,1679126265.0,1749017634.0,6565864624.0
2024-06-30,202406,24048910,3,IF 24048910,N/D,146427806838.0,Ativo,2,99103269614.0,-6036666219.0,93066603395.0,0.0,0.0,0.0,0.0,0.0,146427806838.0,4368556977.0,694341082.0,34648275867.0,1822905271.0,1852228963.0,9974895283.0
2024-09-30,202409,24048910,3,IF 24048910,N/D,154880318071.0,Ativo,2,98221406632.0,-7266296476.0,90955110156.0,0.0,0.0,0.0,0.0,0.0,154880318071.0,4394805633.0,826883796.0,40116633209.0,3851001538.0,1936758287.0,12799125452.0
2024-12-31,202412,24048910,3,IF 24048910,N/D,150818921031.0,Ativo,2,95175143894.0,-8458066796.0,86717077098.0,0.0,0.0,0.0,0.0,0.0,150818921031.0,4463457273.0,932635729.0,37926403562.0,3766129977.0,1951840088.0,15061377304.0
2024-03-31,202403,24074692,3,IF 24074692,N/D,4463278135.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463278135.0,609353509.0,230560693.0,38996111.0,1001122504.0,184536965.0,323662116.0
2024-06-30,202406,24074692,3,IF 24074692,N/D,4472370608.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472370608.0,618043849.0,1971625216.0,39186284.0,1303351628.0,193374294.0,346789337.0
2024-09-30,202409,24074692,3,IF 24074692,N/D,5468517006.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468517006.0,622821699.0,3080009314.0,39746766.0,1156516839.0,180027075.0,389395313.0
2024-12-31,202412,24074692,3,IF 24074692,N/D,397911292.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397911292.0,416359667.0,2648078072.0,40253028.0,209963057.0,19444519.0,470013906.0
2024-03-31,202403,24235459,3,IF 24235459,N/D,370987526.0,Ativo,2,210376016.0,-3537748.0,174998536.0,0.0,0.0,0.0,0.0,0.0,370987526.0,0.0,3622815.0,640594.0,29397678.0,153905507.0,8422396.0
2024-06-30,202406,24235459,3,IF 24235459,N/D,361517006.0,Ativo,2,21678690.0,-4209917.0,17468773.0,0.0,0.0,0.0,0.0,0.0,361517006.0,0.0,4987023.0,538701.0,6548034.0,151634175.0,23121343.0
2024-09-30,202409,24235459,3,IF 24235459,N/D,34910455.0,Ativo,2,229663215.0,-52372236.0,177290979.0,0.0,0.0,0.0,0.0,0.0,34910455.0,0.0,5739311.0,259601.0,7331444.0,149372718.0,9110497.0
2024-12-31,202412,24235459,3,IF 24235459,N/D,343652059.0,Ativo,2,203974332.0,-42012256.0,161962076.0,0.0,0.0,0.0,0.0,0.0,343652059.0,0.0,2466405.0,19059.0,11299007.0,147111261.0,2062272.0
2024-09-30,202409,24313102,3,IF 24313102,N/D,208919108058.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208919108058.0,11757848973.0,19989486954.0,42573080131.0,7634104359.0,162541594.0,126802046047.0
2024-12-31,202412,24313102,3,IF 24313102,N/D,236534365509.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236534365509.0,49844005084.0,4208757652.0,45298288894.0,6778356934.0,174467067.0,130230489878.0
2024-03-31,202403,24361690,3,IF 24361690,N/D,253472438.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253472438.0,96707298.0,7771752.0,3153175.0,10893670.0,36903513.0,0.0
2024-06-30,202406,24361690,3,IF 24361690,N/D,278795394.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278795394.0,110415171.0,1558694.0,10404283.0,121984553.0,34432693.0,0.0
2024-09-30,202409,24361690,3,IF 24361690,N/D,31144340.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31144340.0,132002012.0,394234.0,8321547.0,138878695.0,31846912.0,0.0
2024-12-31,202412,24361690,3,IF 24361690,N/D,359236337.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359236337.0,150932839.0,1439323.0,5168572.0,171746613.0,2994899.0,0.0
2024-03-31,202403,24431221,3,IF 24431221,N/D,20059106975.0,Ativo,2,15780007363.0,-69306732.0,15086940043.0,0.0,0.0,0.0,0.0,0.0,20059106975.0,0.0,12464178.0,376027530.0,593397371.0,323932281.0,16992020.0
2024-06-30,202406,24431221,3,IF 24431221,N/D,20555313153.0,Ativo,2,17419003999.0,-83608047.0,16582923529.0,0.0,0.0,0.0,0.0,0.0,20555313153.0,0.0,100770665.0,2811255927.0,580357738.0,307757594.0,17224770.0
2024-09-30,202409,24431221,3,IF 24431221,N/D,21360383318.0,Ativo,2,17665335019.0,-1146285847.0,16519049172.0,0.0,0.0,0.0,0.0,0.0,21360383318.0,0.0,125593142.0,3604128345.0,63633175.0,300309809.0,17497110.0
2024-12-31,202412,24431221,3,IF 24431221,N/D,21208846712.0,Ativo,2,18006004662.0,-119471146.0,16811293202.0,0.0,0.0,0.0,0.0,0.0,21208846712.0,0.0,278436519.0,3042960137.0,616236282.0,281839272.0,17808130.0
